what are the capital cities of the states which border m0	answer ( intersection ( capital , intersection ( city , loc_2 ( intersection ( state , next_to_2 ( m0 ) ) ) ) ) )
what are the capitals of the states that border m0	answer ( intersection ( capital , loc_2 ( intersection ( state , next_to_2 ( m0 ) ) ) ) )
what are the cities in m0	answer ( intersection ( city , loc_2 ( m0 ) ) )
what are the highest points of states surrounding m0	answer ( highest ( intersection ( place , loc_2 ( intersection ( state , next_to_2 ( m0 ) ) ) ) ) )
what are the lakes in states bordering m0	answer ( intersection ( lake , loc_2 ( intersection ( state , next_to_2 ( m0 ) ) ) ) )
what are the largest cities in the states that border the largest state	answer ( largest ( intersection ( city , loc_2 ( intersection ( state , next_to_2 ( largest ( state ) ) ) ) ) ) )
what are the major cities in m0	answer ( intersection ( major , intersection ( city , loc_2 ( m0 ) ) ) )
what are the major cities in m0	answer ( intersection ( major , intersection ( city , loc_2 ( m0 ) ) ) )
what are the major cities in m0	answer ( intersection ( major , intersection ( city , loc_2 ( m0 ) ) ) )
what are the major cities in m0	answer ( intersection ( major , intersection ( city , loc_2 ( m0 ) ) ) )
what are the major cities in m0	answer ( intersection ( major , intersection ( city , loc_2 ( m0 ) ) ) )
what are the major cities in m0	answer ( intersection ( major , intersection ( city , loc_2 ( m0 ) ) ) )
what are the major cities in m0	answer ( intersection ( major , intersection ( city , loc_2 ( m0 ) ) ) )
what are the major cities in m0	answer ( intersection ( major , intersection ( city , loc_2 ( m0 ) ) ) )
what are the major cities in m0	answer ( intersection ( major , intersection ( city , loc_2 ( m0 ) ) ) )
what are the major cities in m0	answer ( intersection ( major , intersection ( city , loc_2 ( m0 ) ) ) )
what are the major cities in the largest state	answer ( intersection ( major , intersection ( city , loc_2 ( largest ( state ) ) ) ) )
what are the major cities in the smallest state in the m0	answer ( intersection ( major , intersection ( city , loc_2 ( smallest ( intersection ( state , loc_2 ( m0 ) ) ) ) ) ) )
what are the major cities in the states through which the major river in m0 runs	answer ( intersection ( major , intersection ( city , loc_2 ( intersection ( state , traverse_1 ( intersection ( major , intersection ( river , loc_2 ( m0 ) ) ) ) ) ) ) ) )
what are the major cities in m0	answer ( intersection ( major , intersection ( city , loc_2 ( m0 ) ) ) )
what are the major cities of m0	answer ( intersection ( major , intersection ( city , loc_2 ( m0 ) ) ) )
what are the major cities of the m0	answer ( intersection ( major , intersection ( city , loc_2 ( m0 ) ) ) )
what are the major cities of the m0	answer ( intersection ( major , intersection ( city , loc_2 ( m0 ) ) ) )
what are the major lakes in m0	answer ( intersection ( major , intersection ( lake , loc_2 ( m0 ) ) ) )
what are the major rivers in the m0	answer ( intersection ( major , intersection ( river , loc_2 ( m0 ) ) ) )
what are the names of the major cities in m0	answer ( intersection ( major , intersection ( city , loc_2 ( m0 ) ) ) )
what are the neighboring states for m0	answer ( intersection ( state , next_to_2 ( m0 ) ) )
what are the populations of all the major cities in m0	answer ( population_1 ( intersection ( major , intersection ( city , loc_2 ( m0 ) ) ) ) )
what are the populations of states through which the m0 river runs	answer ( population_1 ( intersection ( state , traverse_1 ( intersection ( river , m0 ) ) ) ) )
what are the populations of states through which the m0 runs	answer ( population_1 ( intersection ( state , traverse_1 ( m0 ) ) ) )
what are the populations of the states through which the m0 river runs	answer ( population_1 ( intersection ( state , traverse_1 ( intersection ( river , m0 ) ) ) ) )
what are the populations of the states through which the m0 river runs	answer ( population_1 ( intersection ( state , traverse_1 ( intersection ( river , m0 ) ) ) ) )
what are the populations of the states through which the m0 runs	answer ( population_1 ( intersection ( state , traverse_1 ( m0 ) ) ) )
what are the populations of the states through which the m0 runs	answer ( population_1 ( intersection ( state , traverse_1 ( m0 ) ) ) )
what are the rivers in the state of m0	answer ( intersection ( river , loc_2 ( intersection ( state , m0 ) ) ) )
what are the rivers in the state of m0	answer ( intersection ( river , loc_2 ( intersection ( state , m0 ) ) ) )
what are the rivers of m0	answer ( intersection ( river , loc_2 ( m0 ) ) )
what are the states	answer ( state )
what are the states that border the state with the greatest population	answer ( intersection ( state , next_to_2 ( largest_one ( population_1 , state ) ) ) )
what are the states that the m0 runs through	answer ( intersection ( state , traverse_1 ( m0 ) ) )
what are the states through which the longest river runs	answer ( intersection ( state , traverse_1 ( longest ( river ) ) ) )
what can you tell me about the population of m0	answer ( population_1 ( m0 ) )
what capital has the largest population	answer ( largest_one ( population_1 , capital ) )
what capital is the largest in the m0	answer ( largest ( intersection ( capital , loc_2 ( m0 ) ) ) )
what cities are located in m0	answer ( intersection ( city , loc_2 ( m0 ) ) )
what cities in m0	answer ( intersection ( city , loc_2 ( m0 ) ) )
what cities in m0 have the highest number of citizens	answer ( largest_one ( population_1 , intersection ( city , loc_2 ( m0 ) ) ) )
what cities in m0 have the highest populations	answer ( largest_one ( population_1 , intersection ( city , loc_2 ( m0 ) ) ) )
what city has the largest population	answer ( largest_one ( population_1 , city ) )
what city has the least population	answer ( smallest_one ( population_1 , city ) )
what is capital of m0	answer ( intersection ( capital , loc_2 ( m0 ) ) )
what is largest capital	answer ( largest ( capital ) )
what is the adjacent state of m0	answer ( intersection ( state , next_to_2 ( m0 ) ) )
what is the area of m0	answer ( area_1 ( m0 ) )
what is the area of all the states combined	answer ( sum ( area_1 ( state ) ) )
what is the area of m0	answer ( area_1 ( m0 ) )
what is the area of m0	answer ( area_1 ( m0 ) )
what is the area of m0	answer ( area_1 ( m0 ) )
what is the area of m0 in square kilometers	answer ( area_1 ( m0 ) )
what is the area of m0	answer ( area_1 ( m0 ) )
what is the area of m0	answer ( area_1 ( m0 ) )
what is the area of m0	answer ( area_1 ( m0 ) )
what is the area of m0	answer ( area_1 ( m0 ) )
what is the area of the largest state	answer ( area_1 ( largest ( state ) ) )
what is the area of the smallest state	answer ( area_1 ( smallest ( state ) ) )
what is the area of the state with the capital m0	answer ( area_1 ( intersection ( state , loc_1 ( intersection ( capital , m0 ) ) ) ) )
what is the area of the state with the smallest population density	answer ( area_1 ( smallest_one ( density_1 , state ) ) )
what is the area of the states	answer ( area_1 ( state ) )
what is the average population of the m0 by state	answer ( density_1 ( m0 ) )
what is the average population per square km in m0	answer ( density_1 ( m0 ) )
what is the average population per square km in the m0	answer ( density_1 ( m0 ) )
what is the biggest city in m0	answer ( largest ( intersection ( city , loc_2 ( m0 ) ) ) )
what is the biggest city in m0	answer ( largest ( intersection ( city , loc_2 ( m0 ) ) ) )
what is the biggest city in m0	answer ( largest ( intersection ( city , loc_2 ( m0 ) ) ) )
what is the biggest city in m0	answer ( largest ( intersection ( city , loc_2 ( m0 ) ) ) )
what is the biggest city in m0	answer ( largest ( intersection ( city , loc_2 ( m0 ) ) ) )
what is the biggest city in the smallest state	answer ( largest ( intersection ( city , loc_2 ( smallest ( state ) ) ) ) )
what is the biggest city in the m0	answer ( largest ( intersection ( city , loc_2 ( m0 ) ) ) )
what is the biggest city in the m0	answer ( largest ( intersection ( city , loc_2 ( m0 ) ) ) )
what is the biggest city in m0	answer ( largest ( intersection ( city , loc_2 ( m0 ) ) ) )
what is the biggest city in m0	answer ( largest ( intersection ( city , loc_2 ( m0 ) ) ) )
what is the biggest river in m0	answer ( longest ( intersection ( river , loc_2 ( m0 ) ) ) )
what is the biggest state	answer ( largest ( state ) )
what is the biggest state in m0	answer ( largest ( intersection ( state , loc_2 ( m0 ) ) ) )
what is the biggest state in the m0	answer ( largest ( intersection ( state , loc_2 ( m0 ) ) ) )
what is the capital city of the largest state in the m0	answer ( intersection ( capital , intersection ( city , loc_2 ( largest ( intersection ( state , loc_2 ( m0 ) ) ) ) ) ) )
what is the capital of m0	answer ( intersection ( capital , loc_2 ( m0 ) ) )
what is the capital of m0	answer ( intersection ( capital , loc_2 ( m0 ) ) )
what is the capital of m0	answer ( intersection ( capital , loc_2 ( m0 ) ) )
what is the capital of m0	answer ( intersection ( capital , loc_2 ( m0 ) ) )
what is the capital of m0	answer ( intersection ( capital , loc_2 ( m0 ) ) )
what is the capital of m0	answer ( intersection ( capital , loc_2 ( m0 ) ) )
what is the capital of m0	answer ( intersection ( capital , loc_2 ( m0 ) ) )
what is the capital of m0	answer ( intersection ( capital , loc_2 ( m0 ) ) )
what is the capital of m0	answer ( intersection ( capital , loc_2 ( m0 ) ) )
what is the capital of the m0 state	answer ( intersection ( capital , loc_2 ( intersection ( state , m0 ) ) ) )
what is the capital of the largest state	answer ( intersection ( capital , loc_2 ( largest ( state ) ) ) )
what is the capital of the state m0	answer ( intersection ( capital , loc_2 ( intersection ( state , m0 ) ) ) )
what is the capital of the state that borders the most states	answer ( intersection ( capital , loc_2 ( most ( state , next_to_2 , state ) ) ) )
what is the capital of the state that borders the state that borders m0	answer ( intersection ( capital , loc_2 ( intersection ( state , next_to_2 ( intersection ( state , next_to_2 ( m0 ) ) ) ) ) ) )
what is the capital of the state with the highest elevation	answer ( intersection ( capital , loc_2 ( intersection ( state , loc_1 ( highest ( place ) ) ) ) ) )
what is the capital of the state with the highest point	answer ( intersection ( capital , loc_2 ( intersection ( state , loc_1 ( highest ( place ) ) ) ) ) )
what is the capital of m0	answer ( intersection ( capital , loc_2 ( m0 ) ) )
what is the capital of m0	answer ( intersection ( capital , loc_2 ( m0 ) ) )
what is the capital of m0	answer ( intersection ( capital , loc_2 ( m0 ) ) )
what is the city in m0 with the largest population	answer ( largest_one ( population_1 , intersection ( city , loc_2 ( m0 ) ) ) )
what is the city with the smallest population	answer ( smallest_one ( population_1 , city ) )
what is the combined population of all 50 states	answer ( sum ( population_1 ( state ) ) )
what is the density of m0	answer ( density_1 ( m0 ) )
what is the elevation of m0	answer ( elevation_1 ( m0 ) )
what is the elevation of the highest point in the m0	answer ( elevation_1 ( highest ( intersection ( place , loc_2 ( m0 ) ) ) ) )
what is the height of m0	answer ( elevation_1 ( m0 ) )
what is the height of the highest mountain in m0	answer ( elevation_1 ( highest ( intersection ( mountain , loc_2 ( m0 ) ) ) ) )
what is the height of the highest point in the m0	answer ( elevation_1 ( highest ( intersection ( place , loc_2 ( m0 ) ) ) ) )
what is the highest elevation in m0	answer ( highest ( intersection ( place , loc_2 ( m0 ) ) ) )
what is the highest elevation in m0	answer ( highest ( intersection ( place , loc_2 ( m0 ) ) ) )
what is the highest mountain in m0	answer ( highest ( intersection ( mountain , loc_2 ( m0 ) ) ) )
what is the highest mountain in m0	answer ( highest ( intersection ( mountain , loc_2 ( m0 ) ) ) )
what is the highest point in m0	answer ( highest ( intersection ( place , loc_2 ( m0 ) ) ) )
what is the highest point in each state whose lowest point is sea level	answer ( highest ( intersection ( place , loc_2 ( intersection ( state , loc_1 ( intersection ( place , elevation_2 ( 0 ) ) ) ) ) ) ) )
what is the highest point in m0	answer ( highest ( intersection ( place , loc_2 ( m0 ) ) ) )
what is the highest point in m0	answer ( highest ( intersection ( place , loc_2 ( m0 ) ) ) )
what is the highest point in m0	answer ( highest ( intersection ( place , loc_2 ( m0 ) ) ) )
what is the highest point in m0	answer ( highest ( intersection ( place , loc_2 ( m0 ) ) ) )
what is the highest point in m0	answer ( highest ( intersection ( place , loc_2 ( m0 ) ) ) )
what is the highest point in m0	answer ( highest ( intersection ( place , loc_2 ( m0 ) ) ) )
what is the highest point in the m0	answer ( highest ( intersection ( place , loc_2 ( m0 ) ) ) )
what is the highest point in the smallest state	answer ( highest ( intersection ( place , loc_2 ( smallest ( state ) ) ) ) )
what is the highest point in the state with capital m0	answer ( highest ( intersection ( place , loc_2 ( intersection ( state , loc_1 ( intersection ( capital , m0 ) ) ) ) ) ) )
what is the highest point in the state with the capital m0	answer ( highest ( intersection ( place , loc_2 ( intersection ( state , loc_1 ( intersection ( capital , m0 ) ) ) ) ) ) )
what is the highest point in the state with the most rivers	answer ( highest ( intersection ( place , loc_2 ( most ( state , traverse_1 , river ) ) ) ) )
what is the highest point in the state with the smallest population	answer ( highest ( intersection ( place , loc_2 ( smallest_one ( population_1 , state ) ) ) ) )
what is the highest point in the m0	answer ( highest ( intersection ( place , loc_2 ( m0 ) ) ) )
what is the highest point in the m0	answer ( highest ( intersection ( place , loc_2 ( m0 ) ) ) )
what is the highest point in m0	answer ( highest ( intersection ( place , loc_2 ( m0 ) ) ) )
what is the highest point of the state with the largest area	answer ( highest ( intersection ( place , loc_2 ( largest_one ( area_1 , state ) ) ) ) )
what is the largest capital	answer ( largest ( capital ) )
what is the largest city in a state that borders m0	answer ( largest ( intersection ( city , loc_2 ( intersection ( state , next_to_2 ( m0 ) ) ) ) ) )
what is the largest city in m0	answer ( largest ( intersection ( city , loc_2 ( m0 ) ) ) )
what is the largest city in m0	answer ( largest ( intersection ( city , loc_2 ( m0 ) ) ) )
what is the largest city in m0 by population	answer ( largest_one ( population_1 , intersection ( city , loc_2 ( m0 ) ) ) )
what is the largest city in m0	answer ( largest ( intersection ( city , loc_2 ( m0 ) ) ) )
what is the largest city in states that border m0	answer ( largest ( intersection ( city , loc_2 ( intersection ( state , next_to_2 ( m0 ) ) ) ) ) )
what is the largest city in m0	answer ( largest ( intersection ( city , loc_2 ( m0 ) ) ) )
what is the largest city in m0	answer ( largest ( intersection ( city , loc_2 ( m0 ) ) ) )
what is the largest city of m0	answer ( largest ( intersection ( city , loc_2 ( m0 ) ) ) )
what is the largest of the states that the m0 runs through	answer ( largest ( intersection ( state , traverse_1 ( m0 ) ) ) )
what is the largest state	answer ( largest ( state ) )
what is the largest state bordering m0	answer ( largest ( intersection ( state , next_to_2 ( m0 ) ) ) )
what is the largest state capital in population	answer ( largest_one ( population_1 , capital_1 ( state ) ) )
what is the largest state in the m0	answer ( largest ( intersection ( state , loc_2 ( m0 ) ) ) )
what is the largest state in m0	answer ( largest ( intersection ( state , loc_2 ( m0 ) ) ) )
what is the largest state that borders m0	answer ( largest ( intersection ( state , next_to_2 ( m0 ) ) ) )
what is the largest state that borders the state with the highest population	answer ( largest ( intersection ( state , next_to_2 ( largest_one ( population_1 , state ) ) ) ) )
what is the largest state that borders the state with the lowest point in the m0	answer ( largest ( intersection ( state , next_to_2 ( intersection ( state , loc_1 ( lowest ( intersection ( place , loc_2 ( m0 ) ) ) ) ) ) ) ) )
what is the largest state traversed by the m0 river	answer ( largest ( intersection ( state , traverse_1 ( intersection ( river , m0 ) ) ) ) )
what is the length of the m0 river in m1	answer ( len ( intersection ( m0 , intersection ( river , loc_2 ( m1 ) ) ) ) )
what is the length of the longest river in the m0	answer ( len ( longest ( intersection ( river , loc_2 ( m0 ) ) ) ) )
what is the length of the river that runs through the most number of states	answer ( len ( most ( river , traverse_2 , state ) ) )
what is the length of the river that traverses the most states	answer ( len ( most ( river , traverse_2 , state ) ) )
what is the longest river	answer ( longest ( river ) )
what is the longest river flowing through m0	answer ( longest ( intersection ( river , traverse_2 ( m0 ) ) ) )
what is the longest river in m0	answer ( longest ( intersection ( river , loc_2 ( m0 ) ) ) )
what is the longest river in m0	answer ( longest ( intersection ( river , loc_2 ( m0 ) ) ) )
what is the longest river in m0	answer ( longest ( intersection ( river , loc_2 ( m0 ) ) ) )
what is the longest river in m0	answer ( longest ( intersection ( river , loc_2 ( m0 ) ) ) )
what is the longest river in m0	answer ( longest ( intersection ( river , loc_2 ( m0 ) ) ) )
what is the longest river in m0	answer ( longest ( intersection ( river , loc_2 ( m0 ) ) ) )
what is the longest river in the smallest state in the m0	answer ( longest ( intersection ( river , loc_2 ( smallest ( intersection ( state , loc_2 ( m0 ) ) ) ) ) ) )
what is the longest river in the state with the highest point	answer ( longest ( intersection ( river , loc_2 ( intersection ( state , loc_1 ( highest ( place ) ) ) ) ) ) )
what is the longest river in the m0	answer ( longest ( intersection ( river , loc_2 ( m0 ) ) ) )
what is the longest river in the m0	answer ( longest ( intersection ( river , loc_2 ( m0 ) ) ) )
what is the longest river that does not run through m0	answer ( longest ( exclude ( river , traverse_2 ( m0 ) ) ) )
